"no","id","context","sentence","intentionality","factivity","pictoriality","sense"
784,"CFY","W_fict_prose","  head now towards Joe, and gallantly he now replied,' I could never imagine you being past anything, Mrs Robson.'' You're right, you",0.561530986543836,-0.377775601099064,-0.602470087876506,"1-VIZUALIZE/PICTURE"
785,"CBF","W_newsp_other_report","  Kikozi said:' I have nothing to say about their food, but I imagine we will now see people wearing happy hats around the place.' Spiritually,",-1.90107022147898,-0.377775601099064,1.63611155625825,"2-THINK/BELIVE"
786,"FAJ","W_fict_prose","  indicate that he is inside and should not be disturbed, but I can't imagine Claudia, chic Parisienne, et cetera, allowing her relationship to be semaphored in",0.561530986543836,-0.682705048325456,-0.322647382359662,"1-VIZUALIZE/PICTURE"
787,"F8P","S_interview_oral_history","  you, if you multiply that by the number of people at work you can imagine how much production was lost erm (pause) and also when the sirens went (pause) Major",0.253705835540984,1.14687163503289,-0.602470087876506,"3-SUPPOSE/ASSUME"
788,"G24","W_pop_lore","  and German shepherd dogs. We saw the obstacle course where the dogs learn to imagine they are six feet tall so that they can keep their blind owners safe from",0.253705835540984,-0.987634495551847,1.63611155625825,"4-FALSE_PERCEPTION"
789,"CET","W_non_ac_nat_science","  particles are indeed present, although we can not detect them directly. We can imagine, then, a circumstance in which there were no such things as matter,",0.561530986543836,-1.59749339000463,-0.882292793393351,"1-VIZUALIZE/PICTURE"
790,"CAY","W_misc","  will give a shallow glide with low rotor RPM. It may be difficult to imagine the concept of a helicopter' gliding but this is an accurate description of the",0.561530986543836,0.841942187806502,1.07646614522456,"1-VIZUALIZE/PICTURE"
791,"G06","W_fict_prose","  , an agreement that as birth precedes so death must follow. I couldn't imagine Lili dying. She was ageless and even in age would, I knew,",0.561530986543836,-0.377775601099064,-0.0428246768428166,"1-VIZUALIZE/PICTURE"
792,"K6Y","S_speech_unscripted","  a case of Mr Prospect (pause) let's just have a look, let's imagine today is the last day that you'll be working as a carpenter. You",0.253705835540984,-0.987634495551847,-0.602470087876506,"1-VIZUALIZE/PICTURE"
793,"A08","W_fict_prose","  made, not born. The colossal error of nineteenth-century anthropologists like Tyler was to imagine that there was no difference. The reaction to this of Saussure, Lvi-Strauss and",0.253705835540984,-0.987634495551847,-0.882292793393351,"2-THINK/BELIVE"
794,"CGE","W_religion","  of inner conflict of these kinds. # Wouldn't it be lovely... # Imagine yourself in your favourite shopping street. It's a lovely sunny afternoon. You",0.561530986543836,-0.987634495551847,1.9159342617751,"1-VIZUALIZE/PICTURE"
795,"ABS","W_pop_lore","  quite know how to arrange it. I write about Agnes, I try to imagine her, I let her sit on a bench in the sauna, walk around",0.869356137546688,-0.987634495551847,1.63611155625825,"1-VIZUALIZE/PICTURE"
796,"B7G","W_non_ac_nat_science","  its sheer usefulness, not least as an examination primer. It's hard to imagine a better, although Arthur Strahler's Physical Geology, a book constructed along similar",0.561530986543836,-0.377775601099064,-0.602470087876506,"1-VIZUALIZE/PICTURE"
797,"HSG","W_misc","  , from the Palace walls, looked like a model railway track. One could imagine the early days of the place, when Blondin had walked on a tightrope across",0.869356137546688,1.14687163503289,1.63611155625825,"1-VIZUALIZE/PICTURE"
798,"FBN","W_pop_lore","  they leave eggs like a coating of slime on the rim. As you might imagine, the fry are difficult to raise. My little crew of seven fish are",0.253705835540984,1.45180108225928,-0.882292793393351,"2-THINK/BELIVE"
799,"EUU","W_commerce","  client's order had been executed a full day after it had been placed. Imagine yourself in the role of a client. Would you be happy with this sort",1.17718128854954,-0.0728461538726729,-0.322647382359662,"1-VIZUALIZE/PICTURE"
800,"FM2","S_meeting","  (SP:PS1S1) How big is it? I mean is it a massive program? I imagine it'd be quite huge. (SP:PS1S4) Erm it it was compressed onto six disks",-1.90107022147898,1.14687163503289,-0.882292793393351,"2-THINK/BELIVE"
801,"FS1","W_fict_prose","  , after all, he should put Madeleine out of his mind. Even to imagine she could love him was absurd. It would be far more sensible to concentrate",0.561530986543836,-1.29256394277824,-0.882292793393351,"4-FALSE_PERCEPTION"
802,"ADL","W_non_ac_polit_law_edu","  a brave band of right-minded guys and gals, charged with responsibility no outsider can imagine, working all hours, with bright minds often in good-looking heads, growing ever",0.561530986543836,1.45180108225928,-0.0428246768428166,"1-VIZUALIZE/PICTURE"
803,"HNJ","W_fict_prose","  think I can bear to tell it again just now.'' I can imagine.' The sympathy in his voice was heart-warming. Of course he understood,",0.253705835540984,-0.0728461538726729,-0.602470087876506,"2-THINK/BELIVE"
804,"CB8","W_pop_lore","  men see it as some sort of role-play. When I close my eyes and imagine fatherhood, I see all the standard clichs: John Jr walking with me in",1.17718128854954,-0.987634495551847,1.35628885074141,"1-VIZUALIZE/PICTURE"
805,"HGE","W_fict_prose","  what on earth Papa would say of that banal piece of wisdom she could not imagine -- and why was Papa, whom she had parted from in a high old",0.253705835540984,-0.682705048325456,-0.322647382359662,"3-SUPPOSE/ASSUME"
806,"H7F","W_fict_prose","  at some time in the future. Even so, she found it hard to imagine ever becoming so desperate. Time would have to drag on a lot longer than",0.561530986543836,-0.377775601099064,-0.602470087876506,"1-VIZUALIZE/PICTURE"
807,"GYF","S_consult","  of skin and it's a real hassle, so er (SP:PS298) (laugh) I can imagine. (SP:PS297) so er I think that'd be the, the sensible thing to",0.253705835540984,1.14687163503289,-0.882292793393351,"2-THINK/BELIVE"
808,"H8S","W_fict_prose","  have regarded as a' fate worse than death', since she could hardly imagine that Luke had gone to the trouble of virtually kidnapping her in order to spend",-1.90107022147898,-0.987634495551847,-0.602470087876506,"2-THINK/BELIVE"
809,"FU3","W_misc","  has been achieved. # The Essay as Practice Looking at it another way, imagine that you have been asked to make a bookcase in a craft lesson. The",0.561530986543836,-0.987634495551847,0.796643439707718,"1-VIZUALIZE/PICTURE"
810,"K4T","W_newsp_other_sports","  as they watch some of the most gloriously pink sunsets it is ever possible to imagine. There are beaches which are easily accessible either side of this artery road,",0.253705835540984,1.14687163503289,1.35628885074141,"1-VIZUALIZE/PICTURE"
811,"H7F","W_fict_prose","  well. Perhaps she loved him. He thought he loved her. He could imagine them living together. even marrying. He would make a living as an artist",0.561530986543836,-0.682705048325456,0.796643439707718,"1-VIZUALIZE/PICTURE"
813,"KB8","S_conv","  (SP:PS14B) Yes please. (pause) Oh, there's a piece of (pause) I should imagine there's bits of puzzles under the chairs anyway. Sure to be. (pause)",-1.90107022147898,0.53701274058011,-0.322647382359662,"2-THINK/BELIVE"
815,"AB9","W_fict_prose","  said that it just seemed a lot to him.' I mean, I imagine a lot of people might have difficulty raising that much?'' Yes and",-1.90107022147898,0.841942187806502,-0.882292793393351,"2-THINK/BELIVE"
817,"GUK","W_fict_prose","  when Paris fell and the Germans were occupying everywhere. People in the village could imagine what it would be like, the Germans taking all their supplies. So they",0.561530986543836,-0.682705048325456,0.516820734190873,"1-VIZUALIZE/PICTURE"
818,"CB0","W_fict_poetry","  Tuesday, # we shot a man # at 0800 hours. # Try to imagine, # if you can, # the subdued feel # of a Sunday morning",0.869356137546688,0.53701274058011,-0.0428246768428166,"1-VIZUALIZE/PICTURE"
819,"ADP","W_biography","  of the ad hominem propagandizing directed against him in the post-war years, one might imagine Karajan was a great player in this awesome drama. In reality, he was",-0.977594768470423,-0.682705048325456,-0.602470087876506,"4-FALSE_PERCEPTION"
820,"AHA","W_newsp_brdsht_nat_arts","  died just as she was beginning to be more widely accepted. I can not imagine her, though, as a pillar of the literary Establishment, for all that",0.561530986543836,-0.682705048325456,-0.882292793393351,"1-VIZUALIZE/PICTURE"
821,"JA9","S_meeting","  increase, we will put in a budget higher than this year's, I imagine, simply inflation and on costs, we'll will mean an increase over this",-1.90107022147898,-0.377775601099064,-0.882292793393351,"2-THINK/BELIVE"
823,"CEY","W_fict_prose","  Morgan, those tiles. Remember the name. Much cleverer man than you would imagine by that livid green' -- and then she would sail on, followed by",0.561530986543836,0.53701274058011,-0.882292793393351,"4-FALSE_PERCEPTION"
824,"ADS","W_fict_prose","  Miss Hawarth likewise procured several paying guests, moving Wilson to declare she could not imagine why any lady would wish to lodge in her poorly decorated and furnished house when",0.561530986543836,0.53701274058011,-0.0428246768428166,"3-SUPPOSE/ASSUME"
825,"FS0","W_biography","  for water and rest. Mazzin started feeling my stomach again. I could only imagine that Brian had managed to loosen his hands. In the event Mazzin was after",0.253705835540984,0.841942187806502,0.516820734190873,"3-SUPPOSE/ASSUME"
826,"H84","W_fict_prose","  ' You find that unnatural in her father?'' No. But I imagine you know what is said about you.'' What is said about me",-1.90107022147898,0.841942187806502,-0.882292793393351,"2-THINK/BELIVE"
827,"A56","W_newsp_brdsht_nat_editorial","  idle for want of one or two spare parts. One can all too easily imagine a situation in which, within a few months, Poland will have the worst",0.561530986543836,-0.682705048325456,-0.882292793393351,"1-VIZUALIZE/PICTURE"
828,"B0M","W_non_ac_nat_science","  time now right to teach these concepts in primary school science? # John Leisten Imagine introducing young people to molecules by giving them wooden cubes as atoms and dowel rods",0.561530986543836,-0.377775601099064,1.63611155625825,"1-VIZUALIZE/PICTURE"
829,"ECR","W_non_ac_humanities_arts","  are held here -- a perfect setting for such an event. One could almost imagine oneself back into the Middle Ages but for the fact that technology has marched on",0.561530986543836,-0.987634495551847,-0.322647382359662,"1-VIZUALIZE/PICTURE"
830,"CG3","W_non_ac_humanities_arts","  this too, plays its part. # Conjuring up the spirit of place # Imagine yourself in a room you love. Close your eyes so you can walk into",0.869356137546688,-0.0728461538726729,1.63611155625825,"1-VIZUALIZE/PICTURE"
831,"HTM","W_fict_prose","  going away? Wyn raised a finger to his lips and said,' I imagine he is afraid that the same spectre haunts him, calling him to Bavduin,",-1.90107022147898,-0.377775601099064,-0.882292793393351,"2-THINK/BELIVE"
833,"FR6","W_fict_prose","  a rapid' Goodbye!' rushed out of the cottage. I could not imagine what he had found to interest him so much. # Sudden wealth # When",0.561530986543836,1.45180108225928,-0.882292793393351,"3-SUPPOSE/ASSUME"
834,"CKA","W_pop_lore","  sorely missed. The Free State front row was also impressive and it you can imagine three Mighty Mouse McLauchlans, well then you have them. The two Bester brothers",0.561530986543836,-0.0728461538726729,0.796643439707718,"1-VIZUALIZE/PICTURE"
835,"GWL","W_misc","  but' he died a very rich dog'. # Close your eyes and imagine yourself in a bookshop. What is the pervading odour? The SUNDAY TIMES reports",0.869356137546688,-0.987634495551847,2.19575696729194,"1-VIZUALIZE/PICTURE"
836,"HA6","W_fict_prose","  on to you, and I intend to spike your little game. Don't imagine you can play me for a fool. Adam may have fallen for your charms",-1.90107022147898,-0.377775601099064,-0.882292793393351,"4-FALSE_PERCEPTION"
837,"KDN","S_conv","  time of the day to go up when there's nobody (unclear)2. (SP:PS1HJ) I'd imagine there'd be people maybe (pause) down and outs maybe tramps sleep in that park",-1.90107022147898,0.841942187806502,0.796643439707718,"2-THINK/BELIVE"
838,"AS3","W_misc","  scramble up rocks using my hands. Kind of obvious really. I can't imagine I would try and scramble up over rocks using my nose, but the use",0.561530986543836,-1.59749339000463,1.35628885074141,"2-THINK/BELIVE"
839,"EF1","W_fict_prose","  Czechoslovakian crystal chandelier was the only reminder of its once resplendent grandeur. He could imagine that the walls had once been lined with an array of expensive paintings or tapestries",0.253705835540984,0.841942187806502,1.63611155625825,"2-THINK/BELIVE"
840,"BN6","W_biography","  I found myself over the front page of the Evening Standard. I can not imagine what they were all thinking about. Afterwards, Lady Mary Wilson, Sir Harold",0.561530986543836,1.14687163503289,-0.882292793393351,"3-SUPPOSE/ASSUME"
841,"HA4","W_fict_prose","  as' nothing much, really'.' A very complicated subject, I imagine,' said Edwin Pettigrew.' I hoped that perhaps you had been doing",-1.90107022147898,1.45180108225928,-0.882292793393351,"2-THINK/BELIVE"
842,"G02","W_fict_prose","  Tom... he's never been a mouser in his life, I don't imagine. He's a domestic pussy. We did that to him; we humans",-0.977594768470423,1.45180108225928,-0.322647382359662,"2-THINK/BELIVE"
843,"APC","W_misc","  the first contacts the people of St Kilda had with the outside world. I imagine the same shyness, the same brazen demands. The geography of the island is",0.561530986543836,1.45180108225928,-0.602470087876506,"1-VIZUALIZE/PICTURE"
844,"CKC","W_fict_prose","  doing with a spare radio in your cabin, Uncle?' I can hardly imagine her dropping in on Alexander at any time, far less occasionally. So,",0.561530986543836,-0.682705048325456,-0.602470087876506,"1-VIZUALIZE/PICTURE"
845,"A0C","W_misc","  an informal, family-run restaurant in the country one day, so he can eventually imagine returning to the long hours of hotel and restaurant work. But for the time",0.561530986543836,-0.682705048325456,-0.0428246768428166,"1-VIZUALIZE/PICTURE"
846,"H9D","W_fict_prose","  who, do you think?'' That chit of a daughter, I imagine. A rather sharp creature I always thought, but there. Of course I",-1.90107022147898,-0.377775601099064,-0.882292793393351,"2-THINK/BELIVE"
847,"JYE","W_fict_prose","  , then added thoughtfully,' What we should do without antibiotics I can't imagine. The number of lives saved since their discovery is almost incredible.' Thinking",0.253705835540984,-0.682705048325456,-0.602470087876506,"1-VIZUALIZE/PICTURE"
848,"BPA","W_fict_prose","  she knew would be inevitable one day... before she was forty. She could imagine the coroner's disinterested voice.'... overdose while in a depressed state...",0.561530986543836,-0.682705048325456,0.516820734190873,"1-VIZUALIZE/PICTURE"
849,"B7D","W_non_ac_nat_science","  a more general problem. Consider a cube which is disassembled into its pieces and imagine reassembling the pieces so that the outside facelets remain outside and the centres remain in",0.561530986543836,-0.987634495551847,1.9159342617751,"1-VIZUALIZE/PICTURE"
850,"G01","W_fict_prose","  ' he chuckled. Carol looked at him. She couldn't even begin to imagine that amount of money. The figures were enough to make her head spin.",0.253705835540984,1.75673052948568,-0.602470087876506,"1-VIZUALIZE/PICTURE"
851,"ACB","W_fict_prose","  The idea of being able to control things and people was something she could hardly imagine. One of the ways she visualized life was as a swirling, unpredictable tide",0.561530986543836,-0.377775601099064,-0.602470087876506,"1-VIZUALIZE/PICTURE"
852,"JYC","W_fict_prose","  ?'' No,' he admitted.' Something for which, I imagine, the girls are profoundly grateful. I'm a throw-back to old Josh Probert",-1.90107022147898,1.14687163503289,-0.882292793393351,"2-THINK/BELIVE"
853,"H89","W_misc","  gorgeous trappings they look strangely uncomfortable: cold and hard and white, difficult to imagine back into life. Today, as the pavilions lie empty and neglected, they",0.561530986543836,-0.987634495551847,1.35628885074141,"1-VIZUALIZE/PICTURE"
854,"C95","W_pop_lore","  fishkeeper -- now's the time for the same on test kits. Readers sometimes imagine that the various tanks in our office would provide a fascinating array of exotic fish",-1.28541991947327,-0.682705048325456,1.35628885074141,"4-FALSE_PERCEPTION"
855,"HGG","W_fict_prose","  his mind at rest about the unexpected summons. She knew him, and could imagine his state now, half surly defiance, half anxious and defensive fear. He",0.253705835540984,1.14687163503289,-0.602470087876506,"1-VIZUALIZE/PICTURE"
856,"H4A","S_meeting","  small business, which made Thatcher great. Every last one of them I would imagine that were in that room when I met them er a week ago Friday I",-1.90107022147898,1.45180108225928,-0.322647382359662,"2-THINK/BELIVE"
857,"K69","S_interview_oral_history","  because we, we, we were stepping into a new area, you can imagine from, from wires to something with no wires, and the risk of that",0.253705835540984,1.14687163503289,-0.0428246768428166,"2-THINK/BELIVE"
858,"HPC","W_misc","  of the sacrifice needed to build his unique sports car. It's hard to imagine that the smart two-seater started out as a Triumph Herald which failed its MoT.",-0.669769617467571,1.75673052948568,-0.0428246768428166,"2-THINK/BELIVE"
859,"CK0","W_fict_prose","  Not that I can't be doing with this now.'' I can imagine,' I said, and we were silent. It was around fifteen minutes",0.253705835540984,0.841942187806502,-0.882292793393351,"2-THINK/BELIVE"
860,"CG1","W_pop_lore","  's closer to Hard Very Severe than the traditional Very Severe. I can't imagine anyone reversing the delicate traverse -- although I think the groove below is technically harder",0.561530986543836,-0.682705048325456,-0.322647382359662,"1-VIZUALIZE/PICTURE"
861,"G02","W_fict_prose","  ... you really are a wicked child, aren't you? I can not imagine what possesses you. When I switch on, I want you to go down",0.253705835540984,1.14687163503289,-0.882292793393351,"1-VIZUALIZE/PICTURE"
862,"K6T","S_interview_oral_history","  (unclear) (SP:PS5M6) Probably (SP:K6TPS000) probably. (SP:PS5M6) It would probably come off first I would imagine, I don't know. (SP:K6TPS000) Mhm (SP:PS5M6) I don't really know because",-1.90107022147898,-0.377775601099064,-0.882292793393351,"2-THINK/BELIVE"
863,"H90","W_fict_prose","  I noticed when Bowyer and Southgate left for the hunt. However, can you imagine what would happen if such a horse was not only spurred but goaded by a",0.561530986543836,-0.682705048325456,1.07646614522456,"1-VIZUALIZE/PICTURE"
864,"A7G","W_misc","  forest may have none at all by the year 2,000. It's hard to imagine a vast country like Brazil totally stripped of forest but it could happen unless we",0.561530986543836,-0.682705048325456,1.35628885074141,"1-VIZUALIZE/PICTURE"
865,"BMC","W_pop_lore","  present performance certainly makes a splendid case for the piece, and I can't imagine anyone hearing it without great pleasure. Rimsky is, of course, a much",0.253705835540984,-0.682705048325456,-0.882292793393351,"1-VIZUALIZE/PICTURE"
866,"HP0","W_fict_prose","  newsprint in which every letter o was a hole through the paper, and then imagine that the paper was magnified to a width of two feet and pasted onto a",0.561530986543836,-0.987634495551847,1.63611155625825,"1-VIZUALIZE/PICTURE"
867,"C98","W_fict_prose","  man could help but look at her more than twice.' George could not imagine how a change of clothing could create such a transformation in his plain youngest sister",0.561530986543836,1.45180108225928,1.63611155625825,"1-VIZUALIZE/PICTURE"
868,"JY1","W_fict_prose","  they'd be extremely hurt if they thought I believed otherwise.' Leith could imagine that would be the case, and, even though she knew the answer to",0.253705835540984,-0.377775601099064,-0.882292793393351,"2-THINK/BELIVE"
869,"C9M","W_pop_lore","  yet, I just heard about it.' But it would be difficult to imagine May separated from his lifelong playing companion.' I'd certainly find life very",0.561530986543836,-0.682705048325456,-0.602470087876506,"1-VIZUALIZE/PICTURE"
870,"ACW","W_fict_prose","  rough workman's hands. He screwed his eyes tightly shut and tried not to imagine what they were doing together in the room with the shuttered window. Although he",0.869356137546688,0.841942187806502,1.63611155625825,"1-VIZUALIZE/PICTURE"
871,"J2G","W_fict_prose","  "" The McLaren girl nodded. "" It seemed longer. "" "" I can imagine, "" Mrs. Favor said. "" Did they treat you all right? """,0.561530986543836,1.45180108225928,-0.882292793393351,"2-THINK/BELIVE"
872,"AAR","W_newsp_brdsht_nat_arts","  Havel directly if he wanted to be president. He said that he could not imagine conditions arising that would make it possible, stressed the collective nature of the democratic",0.561530986543836,-0.377775601099064,-0.882292793393351,"1-VIZUALIZE/PICTURE"
874,"CAK","W_non_ac_polit_law_edu","  ' something I can't reveal to you -- although I'm sure you can imagine what may or may not appear'. No need to imagine. In Shock",0.561530986543836,-0.377775601099064,-0.322647382359662,"3-SUPPOSE/ASSUME"
875,"HTW","W_fict_prose","  happened to him?'' Still in deep, old Michael, I should imagine. He wouldn't want to know any more. That kind of man.",-1.90107022147898,0.53701274058011,-0.882292793393351,"2-THINK/BELIVE"
876,"CK4","W_pop_lore","  , amongst others, is one of the most accommodating interviewees it's possible to imagine, seeming to feel under sentence to talk until someone makes his stop. So",0.253705835540984,1.14687163503289,-0.602470087876506,"1-VIZUALIZE/PICTURE"
878,"KRL","S_brdcast_discussn","  whole of that allowance, by any stretch of the imagination, but I can imagine people out there now reaching for their phones and probably going to disagree with me",0.253705835540984,-0.377775601099064,1.07646614522456,"1-VIZUALIZE/PICTURE"
879,"HGV","W_fict_prose","  and family,' he said in a blustering way.' What do you imagine I will do -- go and tell your wife my story?' Theda gave",-0.669769617467571,-0.682705048325456,-0.602470087876506,"2-THINK/BELIVE"
880,"CFV","W_advert","  # Soaking up the sun on a sparkling coral beach, it's hard to imagine how our lush Reef Resort was built in Cairns, North Queensland without a single",0.561530986543836,1.45180108225928,1.07646614522456,"1-VIZUALIZE/PICTURE"
881,"B2U","W_misc","  ' dresses # kitchen units # men's shoes # dining-room furniture # 9 # Imagine you are responsible for the window displays in your shop. You have to create",0.561530986543836,-0.987634495551847,-0.602470087876506,"1-VIZUALIZE/PICTURE"
882,"KE2","S_conv","  lots of trees there? (SP:PS0W2) Well there would be, yes, I would imagine or if they certainly would, they would of been in the past, they",-2.20889537248183,0.841942187806502,-0.0428246768428166,"2-THINK/BELIVE"
883,"G27","W_pop_lore","  know it's difficult to get the wood, Mr Noah, but can you imagine the cost of a rotomoulded Ark?' and Simon Dawson with' Shaun Baker",0.561530986543836,-0.682705048325456,-0.322647382359662,"1-VIZUALIZE/PICTURE"
884,"BMM","W_biography","  difficult to cope with. In Jamaica, you could not avoid learning. I imagine that many older people in Britain will recognize this type of education, and I",-1.90107022147898,1.14687163503289,-0.882292793393351,"3-SUPPOSE/ASSUME"
885,"KCJ","S_conv","  that on there (SP:PS1C8) mm, mm (SP:PS1C7) should nee stand now (SP:PS1C8) I should imagine it should stand normally, just like (SP:PS1C7) er (SP:PS1C8) anything else (unclear) (SP:PS1C7) I",-1.90107022147898,0.53701274058011,-0.322647382359662,"2-THINK/BELIVE"
886,"F9J","W_misc","  Mail on Sunday,' is 100 today -- and it would be hard to imagine a less welcome present than this biography, which struggles feebly but nastily to belittle",0.253705835540984,-0.377775601099064,0.236998028674028,"1-VIZUALIZE/PICTURE"
888,"EFG","W_pop_lore","  And this is one of the most wonderful and exciting.' I can't imagine what it's going to be like -- sitting at home and there's three",0.561530986543836,-0.377775601099064,-0.322647382359662,"1-VIZUALIZE/PICTURE"
889,"KCV","S_conv","  I hope not (pause) what's that? (SP:PS125) I don't know, I imagine that it's something tha-- they're construct some work of art they (SP:PS0H7) They",-1.90107022147898,1.14687163503289,-0.322647382359662,"2-THINK/BELIVE"
891,"APM","W_fict_prose","  fish and wear a wig and dance with fashionable rabbis at weddings, you can imagine how Dad took to that. She never got on with Dad, he was",0.561530986543836,1.45180108225928,-0.602470087876506,"1-VIZUALIZE/PICTURE"
892,"ED6","W_misc","  EMI). The 1984 performance starts with dodgy ensemble, and one can almost imagine the glint in Mravinsky's eye at the mis-tuning of the first note in the",0.561530986543836,1.14687163503289,1.35628885074141,"1-VIZUALIZE/PICTURE"
893,"KBF","S_conv","  they can't miss out on Christmas but are sometimes naughty children. Cos you imagine the thousands of children there are. (SP:PS04Y) Mm. (SP:PS04X) Children? (SP:PS04Y) (laugh) (SP:PS04U)",0.253705835540984,1.14687163503289,-0.0428246768428166,"1-VIZUALIZE/PICTURE"
894,"CAT","W_pop_lore","  1984. I crept up to my first victim in the same way as I imagine a lion cub stalks it first wildebeest -- clumsily. I was consequently staggered to",-0.0541193154618676,-0.377775601099064,1.35628885074141,"3-SUPPOSE/ASSUME"
895,"H5E","S_meeting","  so that is something I need to get from you Bill. So you can imagine the sort of conversations we're gon na have when Ray and Cynthia are talking",0.253705835540984,-0.377775601099064,-0.602470087876506,"1-VIZUALIZE/PICTURE"
896,"FS0","W_biography","  so with him back in February. He sounded pretty good. I tried to imagine how I'd have coped with a year's solitary confinement. It was unimaginable",0.869356137546688,-0.682705048325456,1.07646614522456,"1-VIZUALIZE/PICTURE"
897,"CD3","W_non_ac_humanities_arts","  Some of the poor made quite a good living from these services and one can imagine an efficient' bush telegraph' system to alert others of forthcoming requiems. Not",0.561530986543836,0.232083293353719,-0.602470087876506,"1-VIZUALIZE/PICTURE"
898,"KRH","S_brdcast_discussn","  evolve, develop quite a lot of detective sense, to meet people, to imagine where could further letters be that would help me, and you have to charm",0.253705835540984,-0.0728461538726729,0.796643439707718,"3-SUPPOSE/ASSUME"
899,"ASS","W_fict_prose","  mirror, no one, not even the police, would be stupid enough to imagine that Elinor could be the victim of a crime passionnel. The only passion involved",0.253705835540984,-0.987634495551847,0.516820734190873,"4-FALSE_PERCEPTION"
900,"K97","W_newsp_other_report","  still on the' gangplank' because of the uncertainty.' I can not imagine a worse torture than not knowing how long your pension will be paid,'",0.561530986543836,-0.0728461538726729,-0.882292793393351,"1-VIZUALIZE/PICTURE"
902,"CG1","W_pop_lore","  things we were too frightened to attempt.' I don't think I can imagine how frightening that is. In July Steve leaves for the Karakoram to attempt Ultar",0.561530986543836,0.841942187806502,-0.602470087876506,"1-VIZUALIZE/PICTURE"
903,"JY6","W_fict_prose","  '' Through binoculars?'' You're too serious, Char. Why imagine the worst scenario? Just think, some day you could be telling your grandchildren",0.561530986543836,-0.987634495551847,-0.602470087876506,"1-VIZUALIZE/PICTURE"
904,"BMB","W_commerce","  . Company insolvencies climb daily. But think how much worse it could be. Imagine working with plant that was obsolete even before it was installed in the 1940s.",0.561530986543836,-0.987634495551847,-0.322647382359662,"1-VIZUALIZE/PICTURE"
905,"JS7","S_meeting","  whole of the recycling and the priorities for the South East region and I would imagine that by the time our officers have reported back to this Authority that they will",-1.90107022147898,-0.377775601099064,-0.882292793393351,"2-THINK/BELIVE"
906,"K68","S_interview_oral_history","  . Well then (laugh) while I was serving as a detective, you can just imagine I made plenty of arrests, and I got along reasonably well with most people",0.253705835540984,1.14687163503289,-0.602470087876506,"2-THINK/BELIVE"
907,"C8T","W_fict_prose","  hair, held back with two combs, fell over her shoulders. He could imagine her posed, mouth moistly open, hips jutting and staring at the cameras with",0.561530986543836,0.841942187806502,2.19575696729194,"1-VIZUALIZE/PICTURE"
908,"FS1","W_fict_prose","  appear poised and in complete control of her emotions. Nevertheless, she couldn't imagine herself in any form of intimacy with her employer, much as she liked him",0.561530986543836,-0.682705048325456,1.63611155625825,"1-VIZUALIZE/PICTURE"
910,"HGK","W_fict_prose","  suspicious of,' Maggie snapped, getting her own spirit back.' You imagine I will seduce you?' He went back to his task, his smile",-1.90107022147898,-0.377775601099064,-0.602470087876506,"2-THINK/BELIVE"
911,"KAR","W_letters_personal","  one for Christmas, but this morning saner counsels prevailed. After all, I imagine that the chances of suitable weather at that time are less than 50/50, and",-1.90107022147898,-0.377775601099064,-0.322647382359662,"2-THINK/BELIVE"
912,"EUU","W_commerce","  me at home up to 8.30 a.m.). "" (5) Don't imagine I'm going to let you sell out of your holdings. "" We're",-1.59324507047613,-0.682705048325456,-0.882292793393351,"4-FALSE_PERCEPTION"
913,"FU7","W_non_ac_soc_science","  the aim was to achieve some ideal unity of the two. I couldn't imagine quite how. And anyway the problem was academic. The strict controls over our",0.561530986543836,-0.377775601099064,-0.602470087876506,"3-SUPPOSE/ASSUME"
915,"CBC","W_newsp_other_social","  has kept us together. We love her so much. It is impossible to imagine life without her.' Brian, how do you feel about fatherhood? B",0.561530986543836,-0.377775601099064,-0.602470087876506,"1-VIZUALIZE/PICTURE"
916,"AN4","W_non_ac_humanities_arts","  for the laborious employments of her humble condition; but it would be cruel to imagine that we can not mend her fortune without impairing her virtue. Cruel indeed.",-1.90107022147898,-0.682705048325456,-0.602470087876506,"2-THINK/BELIVE"
917,"HH3","W_non_ac_polit_law_edu","  the ultimate right of the party to control society. How is it possible to imagine that socialism (control by the workers) is compatible with the monolithic rule of",-1.28541991947327,-0.682705048325456,-0.882292793393351,"2-THINK/BELIVE"
919,"HGY","W_fict_prose","  beautiful!'' Yes. Seeing it like this, it's hard to imagine it packed with bodies, as it is at weekends when the weather's good",0.561530986543836,1.45180108225928,1.63611155625825,"1-VIZUALIZE/PICTURE"
920,"AAH","W_newsp_brdsht_nat_arts","  club, he had to stand-in for a guest who failed to turn up. Imagine a post-modern, post-punk Morecambe and Wise and you are getting close to Reeves and",0.253705835540984,0.53701274058011,1.07646614522456,"1-VIZUALIZE/PICTURE"
922,"A8W","W_newsp_brdsht_nat_report","  they are all dominated by history. As 1989 ends, it is tempting to imagine that Europe is emerging into a wholly new identity, governed by peace not war",0.561530986543836,0.232083293353719,-0.602470087876506,"2-THINK/BELIVE"
923,"K60","S_classroom","  way. Erm, they (pause) you wouldn't, you know, you'd imagine she didn't have a very opinion of (pause) the (laughing) male sex altogether would",-1.90107022147898,0.841942187806502,-0.882292793393351,"2-THINK/BELIVE"
